Price,Color,Type,Suitable For,MS Office Provided,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,SSD Capacity,RAM,RAM Type,Processor Variant,Clock Speed,Cache,Graphic Processor,Number of Cores,Operating System,Touchscreen,Screen Size,Screen Resolution,Screen Type,Wireless LAN,Bluetooth,Weight,Keyboard Backlight,Warranty Summary,Web Camera,Brightness,Refresh Rate,HDD Capacity,Brand
34275.22,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.41,RGB,2 Years Warranty,864000,300.0,60.0,0.0,lenovo
44022.05,Phantom Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,512.0,8.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.3,RGB,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,864000,250.0,120.0,0.0,lenovo
49063.51,Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 5 Hexa Core,256.0,8.0,DDR4,5600H,4.2,19.0,NVIDIA GeForce RTX 3050,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.4,4-Zone RGB,1 Year International Travellers Warranty (ITW),864000,250.0,144.0,1024.0,acer
48900.84,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,11300H,4.4,8.0,Intel Integrated Iris Xe,4.0,Windows 10,No,35.56,2073600.0,TN,6.0,5.1,1.5,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
39988.88,Titan Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10,No,35.56,2073600.0,TN,5.0,5.0,1.5,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
68557.16,Eclipse Gray,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 7 Octa Core,1024.0,16.0,DDR4,5800H,4.4,16.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.1,4-Zone RGB,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
39652.78,Hearty Gold,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.56,2073600.0,TN,6.0,5.0,1.4,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
18835.58,Black,Notebook,"Processing & Multitasking, Everyday Use",No,0.0,AMD,APU Dual Core A6,0.0,4.0,DDR4,9225,3.6,1.0,AMD Radeon,2.0,Windows 10,No,35.56,1049088.0,IPS,4.0,4.2,2.2,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,lenovo
28561.56,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,10110U,4.1,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.74,RGB,1 Year Onsite Warranty,864000,220.0,60.0,0.0,hp
56457.66,Platinum Silver,2 in 1 Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX350,4.0,Windows 10,Yes,35.56,2073600.0,IPS,6.0,5.0,1.56,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
46374.73,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,11300H,4.4,8.0,Intel Integrated Iris Xe,4.0,Windows 10,No,38.86,2073600.0,IPS,6.0,5.1,1.65,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
39988.88,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon Vega,6.0,Windows 10,No,39.62,2073600.0,IPS,6.0,5.0,1.64,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
48389.3,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,16.0,DDR4,11300H,4.4,8.0,NVIDIA GeForce MX450,4.0,Windows 10,No,39.62,2073600.0,IPS,6.0,5.1,1.65,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
48330.82,Silver,Laptop,"Processing & Multitasking, Entertainment, Performance, Everyday Use, Travel & Business",Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,11300H,4.4,8.0,NA Intel  Iris  Xe Graphics,4.0,Windows 10 Home,No,39.62,2073600.0,WVA,6.0,5.1,1.65,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
59818.63,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX350,4.0,Windows 10,No,35.56,4096000.0,IPS,5.0,5.0,1.35,RGB,1 Year Premium Support Warranty,864000,250.0,60.0,0.0,dell
122198.32,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i7,1024.0,16.0,LPDDR4X,1165G7,4.8,12.0,Intel Integrated Iris Xe,4.0,Windows 10,Yes,34.04,7464960.0,TN,6.0,5.0,1.27,Non-Backlit,1 Year Premium Support Plus,864000,400.0,60.0,0.0,dell
52431.21,Transparent Silver,Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,16.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,43.94,2073600.0,TN,6.0,5.0,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
42341.56,Shadow Black,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,4600H,4.0,3.0,NVIDIA GeForce GTX 1650Ti,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.98,RGB,1 Year Onsite Warranty,864000,250.0,144.0,0.0,hp
53096.68,Silver,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10,Yes,35.56,2073600.0,WVA,6.0,5.0,1.56,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
47651.9,Platinum Silver,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10,Yes,35.56,2073600.0,IPS,6.0,5.0,1.56,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
73934.72,Graphite Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i7,1024.0,8.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.3,Single-Color,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
50475.12,Dark Shadow Grey,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,512.0,16.0,DDR4,10200H,4.1,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10,No,39.62,2073600.0,TN,6.0,5.0,2.4,RGB,1 Year Premium Support,864000,250.0,120.0,0.0,dell
51752.29,Dark Shadow Grey,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,Intel,Core i5,512.0,16.0,DDR4,10200H,4.1,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10,No,39.62,2073600.0,TN,6.0,5.0,2.4,RGB,1 Year Premium Support,864000,250.0,120.0,0.0,dell
73934.72,Off Black,2 in 1 Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,LPDDR4X,5900HS,4.5,16.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,Yes,34.04,2304000.0,IPS,6.0,5.1,1.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,120.0,0.0,asus
53096.68,Graphite Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,1024.0,8.0,DDR4,11400H,3.5,12.0,NVIDIA GeForce RTX 3050,6.0,Windows 10 Home,No,43.94,2073600.0,IPS,6.0,5.2,2.6,Single-Color,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
44358.15,Dark Shadow Grey,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,512.0,8.0,DDR4,10200H,4.1,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10,No,39.62,2073600.0,TN,6.0,5.0,2.4,RGB,1 Year Premium Support,864000,250.0,120.0,0.0,dell
24864.49,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,10110U,4.1,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.2,1.76,RGB,1 Year Onsite Warranty,864000,220.0,60.0,1024.0,hp
39652.78,Graphite Grey,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX450,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.66,Non-Backlit,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,1024.0,lenovo
45030.34,Graphite Grey,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX450,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.66,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,0.0,lenovo
24955.91,Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",864000,250.0,60.0,1024.0,dell
41669.37,Shadow Black & Ultra Violet,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,4600H,4.0,3.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.98,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
46710.83,Pebble Green,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon Vega,6.0,Windows 10,Yes,35.56,2073600.0,WVA,6.0,5.0,1.56,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
53768.88,Silver,2 in 1 Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX350,4.0,Windows 10,Yes,35.56,2073600.0,WVA,6.0,5.0,1.56,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
34617.37,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.41,RGB,2 Years Warranty,864000,300.0,60.0,0.0,lenovo
41669.37,Graphite Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.66,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,0.0,lenovo
47046.93,Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,6.0,Intel,Hexa Core i5,512.0,16.0,DDR4,10500H,4.5,12.0,NVIDIA GeForce RTX 3060,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.86,RGB,2 Year Warranty Term for Gaming & Content Creation (EU-WE),864000,250.0,144.0,0.0,msi
36964.0,Black,Gaming Laptop,Gaming,No,4.0,Intel,Hexa Core i5,256.0,8.0,DDR4,10500H,4.5,12.0,NVIDIA GeForce GTX 1650 Max Q,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.86,RGB,2 Year Warranty Term for Gaming & Content Creation (EU-WE),864000,250.0,60.0,1024.0,msi
36291.81,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.65,RGB,2 Years Warranty,864000,250.0,60.0,0.0,lenovo
29435.42,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.41,RGB,1 Year Onsite Warranty,864000,300.0,60.0,0.0,lenovo
39652.78,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.56,2073600.0,TN,6.0,5.0,1.4,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
40324.98,Graphite Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 7 Octa Core,512.0,8.0,DDR4,5700U,4.3,12.0,AMD Radeon,8.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.39,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,0.0,lenovo
51080.1,Shadow Black,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 7 Octa Core,256.0,16.0,DDR4,4800H,4.2,12.0,NVIDIA GeForce 1650Ti,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,2.19,RGB,1 Year Onsite Warranty,864000,250.0,144.0,1024.0,hp
60490.83,Graphite Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,6.0,Intel,Core i5,512.0,16.0,DDR4,11400H,4.5,12.0,NVIDIA GeForce RTX 3060,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.3,Single-Color,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
39652.78,Indie Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.56,2073600.0,TN,6.0,5.0,1.4,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
38980.59,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.65,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,lenovo
104466.49,Black,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,512.0,16.0,DDR4,10210U,4.2,6.0,Intel Integrated UHD,4.0,Windows 10 Pro,Yes,35.56,2073600.0,IPS,6.0,5.2,1.55,RGB,3 Year Premier Support Warranty,864000,250.0,60.0,512.0,lenovo
55119.32,Slate Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.0,1.36,RGB,1 Year Onsite Warranty,864000,300.0,60.0,0.0,lenovo
65196.19,Slate Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i7,1024.0,16.0,DDR4,1165G7,4.7,12.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.36,Non-Backlit,3 Years Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,0.0,lenovo
32594.73,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.65,RGB,2 Years Warranty,864000,250.0,60.0,0.0,lenovo
74210.32,White,Gaming Laptop,Gaming,Yes,4.0,AMD,Ryzen 7 Octa Core,1024.0,8.0,DDR4,5800HS,4.4,16.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.2,1.6,Non-Backlit,1 Year Onsite Warranty,0,250.0,144.0,0.0,asus
56522.19,Black,Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX350,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.1,1.7,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,lenovo
31255.72,Black,Laptop,Processing & Multitasking,No,0.0,Intel,Core i3,512.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,39.62,1049088.0,IPS,5.0,5.0,1.74,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
36291.81,Onyx Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,512.0,8.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.2,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,120.0,0.0,lenovo
48531.8,Raven Black,Gaming Laptop,"Processing & Multitasking, Gaming",Yes,4.0,Intel,Core i5,256.0,8.0,DDR4,9300HF,4.1,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,4.2,2.3,RGB,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,864000,250.0,60.0,1024.0,lenovo
52424.49,Dreamy White,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i7,512.0,8.0,DDR4,1165G7,4.7,12.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.0,1.4,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
52424.49,Black,Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.1,1.7,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,lenovo
84289.22,Black,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,512.0,8.0,DDR4,10210U,4.2,6.0,Intel Integrated UHD,4.0,Windows 10 Pro,Yes,35.56,2073600.0,IPS,6.0,5.2,1.55,RGB,3 Year Premier Support Warranty,864000,250.0,60.0,512.0,lenovo
69229.36,Lilac Mist,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i7,1024.0,16.0,LPDDR4X,1165G7,4.7,12.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,33.78,2073600.0,TN,6.0,5.0,1.14,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
18814.74,Iron Grey,Laptop,Processing & Multitasking,No,0.0,AMD,Athlon Dual Core,0.0,4.0,DDR4,3050U,3.2,5.0,AMD Radeon,2.0,Windows 10 Home,No,39.62,1049088.0,TN,5.0,5.0,1.85,RGB,1 Year Carry-In Warranty,307200,220.0,60.0,1024.0,lenovo
18747.52,Iron Grey,Laptop,Processing & Multitasking,No,0.0,AMD,Athlon Dual Core,0.0,4.0,DDR4,3150U,3.3,5.0,AMD Radeon,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,307200,220.0,60.0,1024.0,lenovo
77094.04,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,LPDDR4X,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10,No,33.78,2073600.0,IPS,6.0,5.0,1.16,RGB,1 Year Premium Support Plus,864000,250.0,60.0,0.0,dell
23520.1,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1115G4,4.1,8.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,TN,5.0,4.1,1.55,RGB,1 Year Onsite Warranty,307200,200.0,60.0,0.0,asus
41669.37,Dune,Thin and Light Laptop,"Processing & Multitasking, Everyday Use",Yes,0.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10,No,35.56,2073600.0,WVA,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
24237.33,Accent Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",864000,250.0,60.0,0.0,dell
46380.78,Onyx Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,256.0,8.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.2,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,120.0,1024.0,lenovo
43013.76,Onyx Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 5 Hexa Core,256.0,8.0,DDR4,4600H,4.0,11.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,2.2,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,120.0,1024.0,lenovo
38308.39,Graphite Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.1,1.39,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,0.0,lenovo
45702.54,Graphite Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 7 Octa Core,512.0,16.0,DDR4,5700U,4.3,12.0,AMD Radeon,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.66,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,0.0,lenovo
18814.74,Iron Grey,Laptop,Processing & Multitasking,No,0.0,AMD,Athlon Dual Core,0.0,4.0,DDR4,3050U,3.2,5.0,AMD Radeon,2.0,DOS,No,39.62,1049088.0,TN,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,307200,220.0,60.0,1024.0,lenovo
44358.15,Black Plastic,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,Intel,Core i5,512.0,8.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1650 Ti,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.3,Single-Color,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
28989.08,Dune,Thin and Light Laptop,"Everyday Use, Processing & Multitasking",Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
62238.53,Black Plastic,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Octa Core i7,1024.0,16.0,DDR4,10870H,5.0,16.0,NVIDIA GeForce GTX 1650 Ti,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
51080.1,Black,Gaming Laptop,Processing & Multitasking,No,6.0,Intel,Hexa Core i5,512.0,16.0,DDR4,10500H,4.5,12.0,NVIDIA GeForce GTX 1660 Ti,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.86,RGB,2 Year Warranty Term for Gaming & Content Creation (EU-WE),864000,250.0,144.0,0.0,msi
52424.49,Lilac Mist,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,LPDDR4X,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,6.0,1.22,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
43215.41,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,11300H,4.4,8.0,Intel Integrated Iris Xe,4.0,Windows 10,No,35.56,2073600.0,WVA,6.0,5.1,1.5,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
49063.51,Silver,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10,Yes,35.56,2073600.0,WVA,6.0,5.0,1.56,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
45708.59,Softmint,Thin and Light Laptop,"Processing & Multitasking, Everyday Use",Yes,2.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX330,4.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.83,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
37636.2,Accent Black,Thin and Light Laptop,"Processing & Multitasking, Everyday Use",Yes,0.0,Intel,Core i5,256.0,4.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10,No,37.85,2073600.0,IPS,5.0,5.0,1.83,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
59818.63,Eclipse Grey,Gaming Laptop,Gaming,Yes,6.0,Intel,Core i5,512.0,16.0,DDR4,11300H,4.4,8.0,NVIDIA GeForce RTX 3060,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,6.0,2.0,Non-Backlit,1 Year Onsite Warranty,0,250.0,144.0,0.0,asus
27217.17,Soft Mint,Thin and Light Laptop,"Everyday Use, Processing & Multitasking",Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.83,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
